time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
2.244444444444444464e+00,-4.492430748713524546e-01,-5.682829147887664901e-07,7.749915128815597631e-01,-2.122428086401398628e-01,-2.786469311693858452e-07,7.229918157214410002e-10,1.905115224664219120e+00,-6.931877578877136550e-07,2.498987941755262399e-02,7.600248564051615974e-01,-1.044851850114781200e-06,2.328426496750468644e-10,1.935624891252231417e-02,2.649963860669710819e-02,-8.776933481213160704e-08
2.247222222222222232e+00,-4.498325559724503653e-01,-5.690568261207437680e-07,7.749915128835682676e-01,-2.122033261677182259e-01,-2.785951296429777131e-07,7.231251691192097653e-10,1.907224960215252674e+00,-6.960881488166344039e-07,2.498987941819964809e-02,7.593314618728019827e-01,-1.043903718084166499e-06,2.328794466294192844e-10,1.932388939338171643e-02,2.646158835727347586e-02,-8.770778475291798251e-08
2.250000000000000000e+00,-4.504219274130319417e-01,-5.698305935766815718e-07,7.749915128855771052e-01,-2.121638499439242875e-01,-2.785433363193085870e-07,7.231923618983282509e-10,1.909332770074683827e+00,-6.989859066012907026e-07,2.498987941884636688e-02,7.586382614010322989e-01,-1.042955852829048484e-06,2.326228619453640789e-10,1.929156781491981471e-02,2.642354918910875400e-02,-8.764625143848068714e-08
2.252777777777777768e+00,-4.510111892104518017e-01,-5.706042171793614881e-07,7.749915128875861647e-01,-2.121243799674228381e-01,-2.784915511966245794e-07,7.232548674546146472e-10,1.911438654781234092e+00,-7.018810319822681267e-07,2.498987941949284627e-02,7.579452548287523017e-01,-1.042008254129915390e-06,2.326828330706520731e-10,1.925928414550409293e-02,2.638552109265707851e-02,-8.758473485549114135e-08
2.255555555555555536e+00,-4.516003413820606216e-01,-5.713776969515605504e-07,7.749915128895954464e-01,-2.120849162368790286e-01,-2.784397742731764085e-07,7.233795871336434757e-10,1.913542614873178005e+00,-7.047735256995402706e-07,2.498987942013983221e-02,7.572524419950154018e-01,-1.041060921766102640e-06,2.327195779833202138e-10,1.922703835354260329e-02,2.634750405838181056e-02,-8.752323499055203677e-08
2.258333333333333304e+00,-4.521893839452055808e-01,-5.721510329160506041e-07,7.749915128916050611e-01,-2.120454587509583988e-01,-2.783880055472101865e-07,7.234016614898752806e-10,1.915644650888343126e+00,-7.076633884924700178e-07,2.498987942078653712e-02,7.565598227390017971e-01,-1.040113855518188256e-06,2.327724367423567031e-10,1.919483040748273112e-02,2.630949807675385041e-02,-8.746175183034020688e-08
2.261111111111111072e+00,-4.527783169172300837e-01,-5.729242250955987303e-07,7.749915128936148978e-01,-2.120060075083268214e-01,-2.783362450169761023e-07,7.235541315403493101e-10,1.917744763364110261e+00,-7.105506210998112351e-07,2.498987942143338428e-02,7.558673969000276882e-01,-1.039167055166551418e-06,2.328159488113046294e-10,1.916266027581153483e-02,2.627150313825224459e-02,-8.740028536152093112e-08
2.263888888888888840e+00,-4.533671403154738155e-01,-5.736972735129673513e-07,7.749915128956249566e-01,-2.119665625076506132e-01,-2.782844926807240800e-07,7.236436606189444731e-10,1.919842952837414796e+00,-7.134352242597069729e-07,2.498987942208026614e-02,7.551751643175432793e-01,-1.038220520491773746e-06,2.328087809339018932e-10,1.913052792705561764e-02,2.623351923336403671e-02,-8.733883557077158559e-08
2.266666666666666607e+00,-4.539558541572727424e-01,-5.744701781909138070e-07,7.749915128976352374e-01,-2.119271237475963965e-01,-2.782327485367047847e-07,7.237510469410013414e-10,1.921939219844746027e+00,-7.163171987096921117e-07,2.498987942272729024e-02,7.544831248311245631e-01,-1.037274251274609655e-06,2.331458030108146673e-10,1.909843332978071462e-02,2.619554635258379560e-02,-8.727740244478001521e-08
2.269444444444444375e+00,-4.545444584599591664e-01,-5.752429391521906730e-07,7.749915128996457403e-01,-2.118876912268312651e-01,-2.781810125831678228e-07,7.238436221940203197e-10,1.924033564922148054e+00,-7.191965451866917742e-07,2.498987942337400556e-02,7.537912782805077372e-01,-1.036328247295717211e-06,2.328852770350220425e-10,1.906637645259322278e-02,2.615758448641565190e-02,-8.721598597022812243e-08
2.272222222222222143e+00,-4.551329532408616707e-01,-5.760155564195457604e-07,7.749915129016566873e-01,-2.118482649440225629e-01,-2.781292848183643890e-07,7.239510432105467075e-10,1.926125988605219774e+00,-7.220732644270242899e-07,2.498987942402087700e-02,7.530996245055256999e-01,-1.035382508336858799e-06,2.329419591245995846e-10,1.903435726413723120e-02,2.611963362536950939e-02,-8.715458613386432824e-08
2.274999999999999911e+00,-4.557213385173051190e-01,-5.767880300157217977e-07,7.749915129036677452e-01,-2.118088448978381055e-01,-2.780775652405468954e-07,7.240303964012317905e-10,1.928216491429115553e+00,-7.249473571663993952e-07,2.498987942466746048e-02,7.524081633461698893e-01,-1.034437034178707519e-06,2.329825967567478173e-10,1.900237573309732086e-02,2.608169375996476080e-02,-8.709320292237166006e-08
2.277777777777777679e+00,-4.563096143066107113e-01,-5.775603599634568551e-07,7.749915129056790253e-01,-2.117694310869460139e-01,-2.780258538479676485e-07,7.241510776440085451e-10,1.930305073928546111e+00,-7.278188241399198215e-07,2.498987942531416540e-02,7.517168946425578646e-01,-1.033491824603081871e-06,2.330352855128836609e-10,1.897043182819703119e-02,2.604376488072832757e-02,-8.703183632250199321e-08
2.280555555555555447e+00,-4.568977806260959285e-01,-5.783325462854839205e-07,7.749915129076905274e-01,-2.117300235100149086e-01,-2.779741506388787427e-07,7.241788488321354578e-10,1.932391736637777635e+00,-7.306876660820825656e-07,2.498987942596099174e-02,7.510258182349416334e-01,-1.032546879391665890e-06,2.330710225512122591e-10,1.893852551819918267e-02,2.600584697819515248e-02,-8.697048632099903705e-08
2.283333333333333215e+00,-4.574858374930745319e-01,-5.791045890045313230e-07,7.749915129097023625e-01,-2.116906221657136322e-01,-2.779224556115327490e-07,7.242521686545710935e-10,1.934476480090633110e+00,-7.335538837267774077e-07,2.498987942660752318e-02,7.503349339637112037e-01,-1.031602198326016131e-06,2.328194529527261025e-10,1.890665677190601565e-02,2.596794004290844601e-02,-8.690915290459891739e-08
2.286111111111110983e+00,-4.580737849248566196e-01,-5.798764881433225215e-07,7.749915129117145307e-01,-2.116512270527114437e-01,-2.778707687641854680e-07,7.243504147186330400e-10,1.936559304820492544e+00,-7.364174778072897700e-07,2.498987942725421768e-02,7.496442416693717137e-01,-1.030657781188822904e-06,2.328780310950628873e-10,1.887482555815809052e-02,2.593004406541827081e-02,-8.684783606010606528e-08
2.288888888888889195e+00,-4.586616229387485699e-01,-5.806482437245759983e-07,7.749915129137268099e-01,-2.116118381696780182e-01,-2.778190900950897881e-07,7.244734603895075509e-10,1.938640211360292964e+00,-7.392784490562991285e-07,2.498987942790101627e-02,7.489537411925800692e-01,-1.029713627761653563e-06,2.329147430479849845e-10,1.884303184583589752e-02,2.589215903628377946e-02,-8.678653577425729472e-08
2.291666666666666963e+00,-4.592493515520530978e-01,-5.814198557710055772e-07,7.749915129157394222e-01,-2.115724555152833919e-01,-2.777674196024984393e-07,7.245307999392824883e-10,1.940719200242529308e+00,-7.421367982058804951e-07,2.498987942854794669e-02,7.482634323741180760e-01,-1.028769737827262158e-06,2.329685524354863091e-10,1.881127560385861125e-02,2.585428494607157693e-02,-8.672525203386058373e-08
2.294444444444444731e+00,-4.598369707820692542e-01,-5.821913243053202116e-07,7.749915129177522566e-01,-2.115330790881979339e-01,-2.777157572846689688e-07,7.246203619776236948e-10,1.942796271999254420e+00,-7.449925259875059006e-07,2.498987942919460303e-02,7.475733150549014328e-01,-1.027826111168262765e-06,2.330076669804226341e-10,1.877955680118442716e-02,2.581642178535626872e-02,-8.666398482571596937e-08
2.297222222222222499e+00,-4.604244806460922601e-01,-5.829626493502238783e-07,7.749915129197653130e-01,-2.114937088870924575e-01,-2.776641031398568595e-07,7.247216247258103650e-10,1.944871427162079058e+00,-7.478456331320421702e-07,2.498987942984135305e-02,7.468833890759772887e-01,-1.026882747567081206e-06,2.330438966802184098e-10,1.874787540681045403e-02,2.577856954472031517e-02,-8.660273413661198760e-08
2.300000000000000266e+00,-4.610118811614137835e-01,-5.837338309284156841e-07,7.749915129217787024e-01,-2.114543449106381090e-01,-2.776124571663168529e-07,7.247669062127037876e-10,1.946944666262173440e+00,-7.506961203697548419e-07,2.498987943048786714e-02,7.461936542785304605e-01,-1.025939646807378279e-06,2.328118219041552805e-10,1.871623138977287701e-02,2.574072821475439574e-02,-8.654149995341119711e-08
2.302777777777778034e+00,-4.615991723453217732e-01,-5.845048690625900767e-07,7.749915129237923139e-01,-2.114149871575063677e-01,-2.775608193623070256e-07,7.249191576880198440e-10,1.949015989830266804e+00,-7.535439884303057310e-07,2.498987943113447491e-02,7.455041105038617832e-01,-1.024996808671590184e-06,2.328439576565477509e-10,1.868462471914599313e-02,2.570289778605613570e-02,-8.648028226290303382e-08
2.305555555555555802e+00,-4.621863542151004589e-01,-5.852757637754365277e-07,7.749915129258061475e-01,-2.113756356263692127e-01,-2.775091897260832310e-07,7.250101404648878756e-10,1.951085398396647408e+00,-7.563892380427557887e-07,2.498987943178124227e-02,7.448147575934189746e-01,-1.024054232943725425e-06,2.329056756483760537e-10,1.865305536404355050e-02,2.566507824923190684e-02,-8.641908105197102051e-08
2.308333333333333570e+00,-4.627734267880303509e-01,-5.860465150896396383e-07,7.749915129278202031e-01,-2.113362903158988448e-01,-2.774575682559029106e-07,7.251007815012311397e-10,1.953152892491163417e+00,-7.592318699355634081e-07,2.498987943242811718e-02,7.441255953887782049e-01,-1.023111919406615129e-06,2.329419972885160561e-10,1.862152329361783931e-02,2.562726959489579695e-02,-8.635789630742817766e-08
2.311111111111111338e+00,-4.633603900813883514e-01,-5.868171230278792449e-07,7.749915129298345917e-01,-2.112969512247679371e-01,-2.774059549500243529e-07,7.251659082246897370e-10,1.955218472643223571e+00,-7.620718848365860125e-07,2.498987943307513088e-02,7.434366237316446524e-01,-1.022169867844283049e-06,2.330018938206945833e-10,1.859002847705970227e-02,2.558947181366956827e-02,-8.629672801615916624e-08
2.313888888888889106e+00,-4.639472441124476432e-01,-5.875875876128305255e-07,7.749915129318490914e-01,-2.112576183516494954e-01,-2.773543498067080697e-07,7.252016660797000469e-10,1.957282139381796959e+00,-7.649092834730815377e-07,2.498987943372185314e-02,7.427478424638569443e-01,-1.021228078040615504e-06,2.330348049944808153e-10,1.855857088359869067e-02,2.555168489618295929e-02,-8.623557616504065333e-08
2.316666666666666874e+00,-4.645339888984776899e-01,-5.883579088671633640e-07,7.749915129338640352e-01,-2.112182916952168310e-01,-2.773027528242112909e-07,7.253965587927790892e-10,1.959343893235413470e+00,-7.677440665717065258e-07,2.498987943436828049e-02,7.420592514273891549e-01,-1.020286549779329406e-06,2.327815943475863847e-10,1.852715048250305752e-02,2.551390883307383048e-02,-8.617444074093877104e-08
2.319444444444444642e+00,-4.651206244567443471e-01,-5.891280868135433033e-07,7.749915129358790900e-01,-2.111789712541438657e-01,-2.772511640007936284e-07,7.254289269981173405e-10,1.961403734732164672e+00,-7.705762348585194082e-07,2.498987943501486397e-02,7.413708504643291564e-01,-1.019345282845299776e-06,2.328354228170459450e-10,1.849576724307884501e-02,2.547614361498680077e-02,-8.611332173078941259e-08
2.322222222222222410e+00,-4.657071508045096953e-01,-5.898981214746306981e-07,7.749915129378944778e-01,-2.111396570271046047e-01,-2.771995833347140060e-07,7.255472524864137185e-10,1.963461664399703377e+00,-7.734057890589787049e-07,2.498987943566154460e-02,7.406826394169140348e-01,-1.018404277022263431e-06,2.328749103275296051e-10,1.846442113467131399e-02,2.543838923257542642e-02,-8.605221912146006006e-08
2.325000000000000178e+00,-4.662935679590322069e-01,-5.906680128730811388e-07,7.749915129399100877e-01,-2.111003490127736359e-01,-2.771480108242354239e-07,7.256290516371999288e-10,1.965517682765244745e+00,-7.762327298979441896e-07,2.498987943630836400e-02,7.399946181275045554e-01,-1.017463532095150024e-06,2.329346247137431547e-10,1.843311212666381982e-02,2.540064567650064664e-02,-8.599113289989019331e-08
2.327777777777777946e+00,-4.668798759375666352e-01,-5.914377610315456626e-07,7.749915129419259197e-01,-2.110610472098257695e-01,-2.770964464676161704e-07,7.257483260192376662e-10,1.967571790355566286e+00,-7.790570580996790071e-07,2.498987943695532565e-02,7.393067864385933774e-01,-1.016523047848728060e-06,2.329758139879567480e-10,1.840184018847812464e-02,2.536291293743128672e-02,-8.593006305300914105e-08
2.330555555555555713e+00,-4.674660747573640696e-01,-5.922073659726700133e-07,7.749915129439419736e-01,-2.110217516169362872e-01,-2.770448902631191929e-07,7.258571157325865997e-10,1.969623987697007861e+00,-7.818787743878471324e-07,2.498987943760196812e-02,7.386191441928082746e-01,-1.015582824067630306e-06,2.327148855563176966e-10,1.837060528957448757e-02,2.532519100604422799e-02,-8.586900956773854254e-08
2.333333333333333481e+00,-4.680521644356718802e-01,-5.929768277190955930e-07,7.749915129459583607e-01,-2.109824622327808596e-01,-2.769933422090069090e-07,7.259141170112837216e-10,1.971674275315473013e+00,-7.846978794855171820e-07,2.498987943824845098e-02,7.379316912328939271e-01,-1.014642860537659494e-06,2.325389967389179802e-10,1.833940739945081819e-02,2.528747987302335312e-02,-8.580797243107018192e-08
2.336111111111111249e+00,-4.686381449897338292e-01,-5.937461462934586164e-07,7.749915129479749698e-01,-2.109431790560353792e-01,-2.769418023035412073e-07,7.260061822556007627e-10,1.973722653736428301e+00,-7.875143741151599792e-07,2.498987943889504834e-02,7.372444274017303512e-01,-1.013703157043414722e-06,2.325801877478550495e-10,1.830824648764343629e-02,2.524977952906063555e-02,-8.574695162992359408e-08
2.338888888888889017e+00,-4.692240164367899036e-01,-5.945153217183905330e-07,7.749915129499919120e-01,-2.109039020853762936e-01,-2.768902705449850877e-07,7.261146423714892606e-10,1.975769123484904410e+00,-7.903282589986507770e-07,2.498987943954176366e-02,7.365573525423343426e-01,-1.012763713370729427e-06,2.326323734341828597e-10,1.827712252372711010e-02,2.521208996485619150e-02,-8.568594715129242932e-08
2.341666666666666785e+00,-4.698097787940765380e-01,-5.952843540165181341e-07,7.749915129520089652e-01,-2.108646313194803279e-01,-2.768387469316007564e-07,7.261679382808416960e-10,1.977813685085495932e+00,-7.931395348572698936e-07,2.498987944018861776e-02,7.358704664978481524e-01,-1.011824529305268274e-06,2.326725877938029541e-10,1.824603547731449768e-02,2.517441117111765894e-02,-8.562495898216017349e-08
2.344444444444444553e+00,-4.703954320788264476e-01,-5.960532432104632344e-07,7.749915129540263514e-01,-2.108253667570245404e-01,-2.767872314616547604e-07,7.262324890761062690e-10,1.979856339062362247e+00,-7.959482024117019716e-07,2.498987944083519430e-02,7.351837691115433726e-01,-1.010885604632889687e-06,2.327251915484884748e-10,1.821498531805628221e-02,2.513674313856039191e-02,-8.556398710952230330e-08
2.347222222222222321e+00,-4.709809763082685730e-01,-5.968219893228428843e-07,7.749915129560439597e-01,-2.107861083966864335e-01,-2.767357241334090940e-07,7.263068133034344953e-10,1.981897085939227532e+00,-7.987542623820378833e-07,2.498987944148190615e-02,7.344972602268216022e-01,-1.009946939139600110e-06,2.327678102348462730e-10,1.818397201564114773e-02,2.509908585790751948e-02,-8.550303152038281871e-08
2.350000000000000089e+00,-4.715664114996283574e-01,-5.975905923762692634e-07,7.749915129580619011e-01,-2.107468562371438703e-01,-2.766842249451292455e-07,7.264247484789487785e-10,1.983935926239381420e+00,-8.015577154877732484e-07,2.498987944212839943e-02,7.338109396872133372e-01,-1.009008532611272790e-06,2.328026018488804638e-10,1.815299553979569241e-02,2.506143931988985551e-02,-8.544209220173800373e-08
2.352777777777777857e+00,-4.721517376701274138e-01,-5.983590523933498929e-07,7.749915129600799535e-01,-2.107076102770750747e-01,-2.766327338950814443e-07,7.265714609822060410e-10,1.985972860485679226e+00,-8.043585624478115051e-07,2.498987944277504536e-02,7.331248073363775264e-01,-1.008070384834951574e-06,2.328611834606642006e-10,1.812205586028435567e-02,2.502380351524589527e-02,-8.538116914065441965e-08
2.355555555555555625e+00,-4.727369548369838026e-01,-5.991273693966873177e-07,7.749915129620983389e-01,-2.106683705151586872e-01,-2.765812509815305433e-07,7.266188258719941118e-10,1.988007889200541722e+00,-8.071568039804620036e-07,2.498987944342180231e-02,7.324388630181039028e-01,-1.007132495596504203e-06,2.329023918168360296e-10,1.809115294690950490e-02,2.498617843472195413e-02,-8.532026232412799315e-08
2.358333333333333393e+00,-4.733220630174118093e-01,-5.998955434088792120e-07,7.749915129641170575e-01,-2.106291369500735422e-01,-2.765297762027433015e-07,7.267620914797046083e-10,1.990041012905956697e+00,-8.099524408034417005e-07,2.498987944406867723e-02,7.317531065763092091e-01,-1.006194864683006924e-06,2.329540744333558067e-10,1.806028676951117184e-02,2.494856406907193166e-02,-8.525937173922731045e-08
